matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
hle,hle,Humanity's Last Exam,gpt-5-nano,codex,0.111111,,,,,,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,no_model_match,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,claude-haiku-4-5-20251001,terminus-2,0.064257,,,,,,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,no_model_match,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,claude-haiku-4-5-20251001,claude-code,0.107095,,,,,,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,no_model_match,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,claude-sonnet-4-6,terminus-2,0.216867,,,,,,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,no_model_match,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,claude-sonnet-4-6,claude-code,0.325301,,,,,,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,no_model_match,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,claude-opus-4-6,terminus-2,0.342704,0.19,0.152704,claude-opus-4-6 (Non-Thinking),,accuracy,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,matched_model_only_doc_no_agent,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,claude-opus-4-6,claude-code,0.389558,0.19,0.199558,claude-opus-4-6 (Non-Thinking),,accuracy,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,matched_model_only_doc_no_agent,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,gemini-3.1-pro-preview,terminus-2,0.532798,0.4644,0.06839800000000001,gemini-3.1-pro-preview (thinking high),,accuracy,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,matched_model_only_doc_no_agent,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,gemini-3.1-pro-preview,gemini-cli,0.54083,0.4644,0.07643000000000005,gemini-3.1-pro-preview (thinking high),,accuracy,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,matched_model_only_doc_no_agent,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,gemini-3-flash-preview,terminus-2,0.394913,,,,,,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,no_model_match,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
hle,hle,Humanity's Last Exam,gemini-3-flash-preview,gemini-cli,0.271754,,,,,,accuracy,2026-04-20,https://labs.scale.com/leaderboard/humanitys_last_exam,no_model_match,direct,identity,True,metric_name_match,"Use accuracy, not calibration error."
humanevalfix,humanevalfix,HumanEvalFix,gpt-5.4,terminus-2,0.997967,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gpt-5.4,codex,1.0,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gpt-5-mini,terminus-2,0.987805,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gpt-5-mini,codex,0.997967,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gpt-5-nano,terminus-2,0.941057,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gpt-5-nano,codex,0.469512,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,claude-haiku-4-5-20251001,terminus-2,0.928862,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,claude-haiku-4-5-20251001,claude-code,0.993902,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,claude-sonnet-4-6,terminus-2,1.0,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,claude-sonnet-4-6,claude-code,0.997967,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,claude-opus-4-6,terminus-2,1.0,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,claude-opus-4-6,claude-code,1.0,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gemini-3.1-pro-preview,terminus-2,1.0,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gemini-3.1-pro-preview,gemini-cli,1.0,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gemini-3-flash-preview,terminus-2,0.997967,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
humanevalfix,humanevalfix,HumanEvalFix,gemini-3-flash-preview,gemini-cli,0.997967,,,,,,pass@1,2023-08,https://arxiv.org/abs/2308.07124,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Python subset, so the Python pass@1 metric is the comparable column."
ineqmath,ineqmath,IneqMath,gpt-5.4,terminus-2,0.926667,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5.4,codex,0.998333,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5-mini,terminus-2,0.96,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5-mini,codex,0.99,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5-nano,terminus-2,0.863333,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,gpt-5-nano,codex,0.951666,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-haiku-4-5-20251001,terminus-2,0.82,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-haiku-4-5-20251001,claude-code,0.97,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-sonnet-4-6,terminus-2,0.985,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-sonnet-4-6,claude-code,0.998333,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-opus-4-6,terminus-2,0.93,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
ineqmath,ineqmath,IneqMath,claude-opus-4-6,claude-code,0.93,,,,,,Overall Accuracy,2025-12-15,https://arxiv.org/pdf/2506.07927,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Use accuracy_answer because it measures final-answer correctness alone, matching Harbor's result-level/final-answer evaluation. Harbor raw verifier rewards can be -1/0/1 and the matrix uses the display transform y=(x+1)/2, so transform external accuracy_answer the same way before comparison. Harbor evaluates the 100-task public dev set, while external JSON reports paper/leaderboard results on the official benchmark/test setting."
